observation_id,year,question_id,question_number,source_material_ids,source_file,evidence_locations,official_exam_point_summary,difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary,teaching_suggestion_summary,confidence,review_status,production_eligible,notes
YRO-C003-2020-13,2020,QPHY-C003-2020-13,13,SRC-C003-018,2020广州中考年报.pdf,年报p34;文档核验:2020Q13逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p34未检索到明确选项分布；已核验为缺项或非选择题,典型错误1（如）：在画图出错的学生中，有38.5%的学生不会根据平面镜成像 特点确定入射点的位置，画出的光路图没有任何确定入射点的相关作图痕迹。 笔者通过访谈这类出错的学生发现，这类学生知道光的反射规律，画图时是根据S、P 两个点，拿量角器，将底边与水面重合，慢慢移动直到P、S…,教学建议 第 35 页 共 91 页 ③缩小 ④水平向左 分析：本题的要求是“了解”层次。 课标要求：通过实验，探究并了解光的反射定律，探究并了解光的折射现象及其特点。 知道平面镜成像的特点及应用。认识凸透镜的会聚作用和凹透镜发散作用。探究并知道凸 透镜成像的规律。了解凸透镜成…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p34; original=2020广州中考（含答案）.pdf#真题p4; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2020-14,2020,QPHY-C003-2020-14,14,SRC-C003-018,2020广州中考年报.pdf,年报p41-p43;文档核验:2020Q14逐题分析,考查的学科内容：“运动和相互作用”主题；电磁波应用、紫外线波段信息提取与材料选择。,,,非选择题无选项分布；年报给出第(1)小问正确率约98.01%，第(2)小问正确率约86.94%。,典型错误是第(2)小问把“柜门透明部分”和“透明灯管”材料次序写反，或两个空同填同一材料；原因多为凭错误生活经验作答，未认真读取题干信息。,建议提升学生阅读物理资料素养，训练学生检索、解读题干信息，把物理术语转换为可理解语言，并根据题目信息而非个人印象推理。,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p41-p43; original=2020广州中考（含答案）.pdf#真题p5; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报p41-p43未提供整题难度/区分度；提供小问正确率和错因分析; 缺项确认:difficulty_value,discrimination_value"
YRO-C003-2020-15,2020,QPHY-C003-2020-15,15,SRC-C003-018,2020广州中考年报.pdf,年报p46;文档核验:2020Q15逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p46未检索到明确选项分布；已核验为缺项或非选择题,错选的有5.4%。 典型的错误如 所示。 通过考后对学生的访谈，发现漏选的学生主要是以为这个问是单选题。其实，近几年 在非客观题出现的题目不一定是单选，如2018 年中考的第18 题。   ,教学建议 第 46 页 共 91 页 （按住ctrl 并点击此链接可返回试卷第15 题） 16．如 所示，以硬尺上某位置为支点O，在尺上挂一重3N 的物体M，尺在竖 直向上的拉力F 作用下保持水平静止，尺的质量不 计． （1）O 在_____dm 刻度线处. （2）画出F 的力…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p46; original=2020广州中考（含答案）.pdf#真题p3; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2020-16,2020,QPHY-C003-2020-16,16,SRC-C003-018,2020广州中考年报.pdf,年报p46;文档核验:2020Q16逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p46未检索到明确选项分布；已核验为缺项或非选择题,年报p46逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议 第 47 页 共 91 页  是部分满分卷的答题情况： 第一个考点：考查杠杆平衡条件；要求是了解层次。 课标要求：通过实验，探究并了解杠杆的平衡条件。 第（1）小题的分析：满分1 分。 抽样1800 份试卷中，第一空填写答案情况统计如下： 第一问有46.72%的学生答…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p46; original=2020广州中考（含答案）.pdf#真题p5; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2020-17,2020,QPHY-C003-2020-17,17,SRC-C003-018,2020广州中考年报.pdf,年报p49;文档核验:2020Q17逐题分析,考查的科学内容：“能量”主题,,,年报p49未检索到明确选项分布；已核验为缺项或非选择题,错选的有5.4%。 典型的错误如 所示。 通过考后对学生的访谈，发现漏选的学生主要是以为这个问是单选题。其实，近几年 在非客观题出现的题目不一定是单选，如2018 年中考的第18 题。    2020 年广州市初中毕业生学业考试试题分析与教学建议 第 51 页 共 91 页 （…,教学建议 第 50 页 共 91 页 随机抽样2500 份答卷的结果显示，此问的正确率约89%，有11%的学生出错，可以说 这是一道容易题。通过考后对学生的访谈，让他们写出计算过程，出现的错误情况主要如  所示：一是计算热值的公式是对的，但计算错误；二是记错公式。 如 所示，教…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p49; original=2020广州中考（含答案）.pdf#真题p5; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2020-18,2020,QPHY-C003-2020-18,18,SRC-C003-018,2020广州中考年报.pdf,年报p53;文档核验:2020Q18逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p53未检索到明确选项分布；已核验为缺项或非选择题,典型错误。 用分母除以分子，如。 分数线直接变除号并且没有添加括号，如。 针的编号 A B 针与膜接触面积/m2 7×10-8 3.5×10-7 1 F/N 0.5 t2 0 t/s  t1    针 膜 透气孔  2020 年广州市初中毕业生学业考试试题分析与教学建议 第 5…,教学建议可参考2017 年中考分析报告第19 题的分析。 ②计算能力不过关，尤其是涉及到指数的相关计算，这是本空错误率高的主要原因。 有以下三种情况的典型错误。 用分母除以分子，如。 分数线直接变除号并且没有添加括号，如。 针的编号 A B 针与膜接触面积/m2 7×10-8 …,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p53; original=2020广州中考（含答案）.pdf#真题p6; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2020-19,2020,QPHY-C003-2020-19,19,SRC-C003-018,2020广州中考年报.pdf,年报p59;文档核验:2020Q19逐题分析,考查的科学内容：“能量”主题,,,年报p59未检索到明确选项分布；已核验为缺项或非选择题,年报p59逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议 第 60 页 共 91 页 第（2）小问的问题是比较R1 和R2 电阻值的大小，根据题中给的信息，找到利用公式 Q=I2Rt 解决，发现已知R1 放出的热量大于R2 放出的热量，即Q1>Q2，又由于R1 和R2 串 联，所以I1=I2，又因为R1 和R2 是同时产生热…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p59; original=2020广州中考（含答案）.pdf#真题p6; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2020-20,2020,QPHY-C003-2020-20,20,SRC-C003-018,2020广州中考年报.pdf,年报p64;文档核验:2020Q20逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p64未检索到明确选项分布；已核验为缺项或非选择题,年报p64逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议 第 65 页 共 91 页 考查的科学内容：“运动和相互作用”主题和“能量”主题 分析：本题的要求是了解层次。 课标要求：能用速度描述物体的运动的快慢。用速度公式进行简单计算。理解机械功和功 率。知道二力平衡条件。通过常见事例或实验，了解摩擦力。通过学习物理知识，提高…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p64; original=2020广州中考（含答案）.pdf#真题p6; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2020-21,2020,QPHY-C003-2020-21,21,SRC-C003-018,2020广州中考年报.pdf,年报p70;文档核验:2020Q21逐题分析,考查的科学内容：“能量”主题,,,年报p70未检索到明确选项分布；已核验为缺项或非选择题,年报p70逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议 第 71 页 共 91 页 泡的实际电压为2V。再根据 RL= L L I U 可以算出小灯泡的电阻；根据PL=ULIL，可以算出小 灯泡的实际功率。 其中小灯泡电压UL 的得出要有必要的文字说明，为什么有这要求，是因为在解决问 题时除了公式、题目直接给物理量值，其他…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p70; original=2020广州中考（含答案）.pdf#真题p7; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2020-22,2020,QPHY-C003-2020-22,22,SRC-C003-018,2020广州中考年报.pdf,年报p74;文档核验:2020Q22逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p74未检索到明确选项分布；已核验为缺项或非选择题,错选的约占19.2%，漏选的约占 6.05%。典型的错误如 所示。 通过学生的考后访谈了解到，错选的这部分学生主要是不理解“磁生电”的条件，甚 至不知道这条件。很明显，甲和乙的运动方向是与磁感线平行的，完全不符合切割磁感线 的条件。《课标》对这个知识点的要求是：通过实验，探究并…,教学建议 第 75 页 共 91 页 本题源于九年级教材中“磁生电”的课后练习题，如 所示，几乎没改动，只是 把单选变多选而已。目的是考查学生是否掌握“磁生电”的条件：闭合电路的一部分导体 在磁场中做切割磁感线运动时，导体中就产生电流。其中闭合电路这个条件已满足，只要 能判断导…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p74; original=2020广州中考（含答案）.pdf#真题p7; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2020-23,2020,QPHY-C003-2020-23,23,SRC-C003-018,2020广州中考年报.pdf,年报p80;文档核验:2020Q23逐题分析,考查的科学内容：“物质”主题,,,年报p80未检索到明确选项分布；已核验为缺项或非选择题,年报p80逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议 第 80 页 共 91 页 在真实实验中，如右 的电路中出 现灯不亮的情况，使用电压表检测故障的一般 方法是先把电压表的正脚接在电源正极h，负接 线脚依次分别接到i、j、a、b、c、d、e、f、g 各点进行测量。若电路中发生短路，则被短接 的两点间没有压降；若电路中发…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p80; original=2020广州中考（含答案）.pdf#真题p7; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2020-24,2020,QPHY-C003-2020-24,24,SRC-C003-018,2020广州中考年报.pdf,年报p80;文档核验:2020Q24逐题分析,考查的科学内容：“物质”主题,,,年报p80未检索到明确选项分布；已核验为缺项或非选择题,年报p80逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议 第 81 页 共 91 页 会阅读简单仪器的说明书，能按要求进行操作。尝试对探究结果进行描述和解释。 本题并不是一道难题，正确的实验方案也较简单。但是从答卷反映出来的情况看，即 便是做对的学生，也很少能清晰整洁简要地表达出自己的实验方案。大部分的学生对此题 的回答显得…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2020广州中考年报.pdf#p80; original=2020广州中考（含答案）.pdf#真题p8; answer=2020广州中考（含答案）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2021-01,2021,QPHY-C003-2021-01,1,SRC-C003-021,2021广州中考年报.pdf,年报p3;文档核验:2021Q01逐题分析,考查的科学内容：“能量”主题,0.7813,0.6223,A:0.7813%;B:1.2402%;C:0.6223%;D:2.5629%;未选:3.3499%,错选D 选项，推测这些学生并没有认真审题，没有明确该题讲的是 太阳能汽车而不是普通汽车，同时也没有看到题干中关于汽车能量转化的表述。本题并不需 要学生背出太阳能汽车的能量转化过程，只需要看懂题干中关于此汽车的能量转化过程，并 会用能量转化的观点去判断即可。 对此有两个思考： （…,年报p3逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p3; original=2021广州中考.pdf#真题p1; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自统计表p3;区分度来自统计表p3; 缺项确认:teaching_suggestion_summary
YRO-C003-2021-02,2021,QPHY-C003-2021-02,2,SRC-C003-021,2021广州中考年报.pdf,年报p5;文档核验:2021Q02逐题分析,考查的科学内容：“物质”主题,0.7045,0.6057,A:1.3688%;B:0.6057%;C:70.4471%;D:8.0074%;未选:12.9314%,错选C 选项的比例竟然是最高，只要学生能看到表格中abc 中没有带负电 的粒子，就应该排除C，据此推测选C 的学生有两个错误原因： （1） 没有看表格的信息，就直接选C （2） 而b 是电子是16 年题目的答案。学生做过这题并背下了答案 2019 年中考第2 题用文字形式也考查…,年报p5逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p5; original=2021广州中考.pdf#真题p1; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:teaching_suggestion_summary
YRO-C003-2021-03,2021,QPHY-C003-2021-03,3,SRC-C003-021,2021广州中考年报.pdf,年报p7;文档核验:2021Q03逐题分析,考查的科学内容：“运动和相互作用”主题,0.784,0.6261,A:1.2345%;B:0.6261%;C:5.5182%;D:78.4012%;未选:12.7805%,错选C 的比例占19%，今年这道题错选C 的比例是12%，有一些进步 了，但比例还是偏高。通过对考生的访谈，获悉选C 的这部分学生主要是把每秒振动的次 数误认为这就是振幅的概念，因为次数少，所以振幅就小。由此说明这部分学生对于频率和 振幅的概念还是混淆不清的。 需要了解如何帮助…,年报p7逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p7; original=2021广州中考.pdf#真题p1; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:teaching_suggestion_summary
YRO-C003-2021-04,2021,QPHY-C003-2021-04,4,SRC-C003-021,2021广州中考年报.pdf,年报p8;文档核验:2021Q04逐题分析,考查的科学内容：“物质”、“运动和相互作用”主题,0.8907,0.3614,A:0.9362%;B:0.3614%;C:2.2238%;D:1.7215%;未选:6.8768%,年报p8逐题分析未检索到明确典型错误表述；已核验为缺项,年报p8逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p8; original=2021广州中考.pdf#真题p1; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:common_errors_summary,teaching_suggestion_summary"
YRO-C003-2021-05,2021,QPHY-C003-2021-05,5,SRC-C003-021,2021广州中考年报.pdf,年报p9;文档核验:2021Q05逐题分析,考查的科学内容：“运动和相互作用”主题,0.4954,0.8023,A:1.4999%;B:0.8023%;C:49.5402%;D:8.9316%;未选:11.0704%,错选D 的部分学生交流时发现，大部分的学生看到甲的脚印大，就直接选了压强小。这部分学生要 不是因为没有考虑压力的大小关系，要不就自动默认压力相等去分析问题。为什么会有这么 多的学生出现这样的问题呢？学生的错误根本原因是这部分学生并没有养成正确的思维习  甲的大脚印 乙的小脚印 …,教学建议可以参考2020 年中考年报第18 题。另外在与学生的交谈中发现，有部分的学生对 压力和压强的概念理解存在迷失，他们认为“深浅相同”是指“压力相同”，所以选B 选 项。,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p9; original=2021广州中考.pdf#真题p1; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页
YRO-C003-2021-06,2021,QPHY-C003-2021-06,6,SRC-C003-021,2021广州中考年报.pdf,年报p10;文档核验:2021Q06逐题分析,考查的科学内容：“能量”主题,0.7252,0.7086,A:1.3392%;B:0.7086%;C:14.0087%;D:72.5236%;未选:2.0991%,"错选A 的同学占14%,ABC 选项需要在已知甲、乙机械效率的基础上，通过题目所 给的信息算出有用功、总功和额外功进行比较。错选A 的同学应该与D 问题一致，没有看 清楚两种颜色区域分别代表哪种功，直接比较1500J 和900J 就得出结论，选B 学生仅有2% 也说明了如果学生…",年报p10逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p10; original=2021广州中考.pdf#真题p2; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:teaching_suggestion_summary
YRO-C003-2021-07,2021,QPHY-C003-2021-07,7,SRC-C003-021,2021广州中考年报.pdf,年报p11;文档核验:2021Q07逐题分析,考查的科学内容：“运动和相互作用”、“能量”主题,0.4738,0.5785,A:1.4979%;B:0.5785%;C:6.4526%;D:30.5406%;未选:15.4035%,错选了B 选项，15.40%错选了C 选项。笔者 与部分选B 的学生交流，他们选B 的思维过程是“看到动能随时间的变化图象可以知，M、  F F M N 甲 / J 动能 s 时间/ N M 乙 N 的动能随着时间的变化保持不变，且M 的动能大于N 的动能，因此推断M 的速度大…,年报p11逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p11; original=2021广州中考.pdf#真题p2; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:teaching_suggestion_summary
YRO-C003-2021-08,2021,QPHY-C003-2021-08,8,SRC-C003-021,2021广州中考年报.pdf,年报p12;文档核验:2021Q08逐题分析,考查的科学内容：“运动与相互作用”主题,0.5904,0.7057,A:1.4753%;B:0.7057%;C:7.7726%;D:8.8953%;未选:24.0539%,错选C 的同学占24%，部分同学仍然走入看到磁场方向变化，就认为力的方向变 化的思维误区。这个问题的分析请参考2020 年的第9 题、2019 年第10 题的分析，在此不 再赘述。 像这类型的题目，不涉及复杂的计算、公式，只要求定性分析力的方向，对于中下段学 生来说，只要做好落…,年报p12逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p12; original=2021广州中考.pdf#真题p2; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:teaching_suggestion_summary
YRO-C003-2021-09,2021,QPHY-C003-2021-09,9,SRC-C003-021,2021广州中考年报.pdf,年报p13;文档核验:2021Q09逐题分析,考查的科学内容：“能量”主题,0.8452,0.4939,A:1.0851%;B:0.4939%;C:3.8047%;D:3.1356%;未选:84.5227%,年报p13逐题分析未检索到明确典型错误表述；已核验为缺项,年报p13逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p13; original=2021广州中考.pdf#真题p3; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:common_errors_summary,teaching_suggestion_summary"
YRO-C003-2021-10,2021,QPHY-C003-2021-10,10,SRC-C003-021,2021广州中考年报.pdf,年报p15;文档核验:2021Q10逐题分析,考查的科学内容：“运动和相互作用”主题,0.58,0.6561,A:1.4807%;B:0.6561%;C:17.3836%;D:12.8327%;未选:57.9966%,错选了A 选项，12.83%错选了B 选项，11.58% 错选了D 选项。笔者在访谈学生的过程中发现，学生只要清楚阿基米德原理、物体浮沉条 件的物理规律，一般都能答对此题。做错的学生主要是没办法独立分析物体所受浮力小于重 力、浮力等于重力、浮力大于重力时，物体应该处于怎样的浮沉…,建议教师在新授 课或复习课时运用真实的情景和受力分析，让学生真正掌握物体的浮沉条件，而不是停留在 机械记忆二级结论。另外，这道题也考查学生推理能力，要求学生学会用已知条件一步步去 验证自己的猜想，最后找到正确的答案。,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p15; original=2021广州中考.pdf#真题p3; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页
YRO-C003-2021-11,2021,QPHY-C003-2021-11,11,SRC-C003-021,2021广州中考年报.pdf,年报p15;文档核验:2021Q11逐题分析,考查的科学内容：“运动和相互作用”主题,0.7502,0.5063,年报p15未检索到明确选项分布；已核验为缺项或非选择题,典型错误有： A.（如）没有法线，画平面镜没有依据，并且入射光线和镜面的夹角与反射光线 和镜面的夹角明显不相等。 B.（如）有画法线，但反射角和入射角明显不等。 C.（如）平面镜调转画。 D.（如）把平面镜画在反射光线和入射光之间，平面镜的位置用了直线表示。 E.（如）法线用了…,年报p15逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p15; original=2021广州中考.pdf#真题p3; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2021-12,2021,QPHY-C003-2021-12,12,SRC-C003-021,2021广州中考年报.pdf,年报p24;文档核验:2021Q12逐题分析,考查的科学内容：“运动和相互作用”主题,0.77,0.7298,A:1%;B:1%;C:2%;D:2%;未选:46.2%,年报p24逐题分析未检索到明确典型错误表述；已核验为缺项,平时教学中教师对学生的典 型错误除了不断纠正，自身在平时教学中的语言特别要注意严谨表述，言传身教，学生才能 在学习的过程中潜移默化，养成严谨的学习态度； B.选了“向下”的答卷占了第一空格选“C”的学生的71.9%，占了抽样“1 分”卷 学生的18%，即在抽样中“1 分”卷93…,0.95,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p24; original=2021广州中考.pdf#真题p4; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p3; 缺项确认:common_errors_summary
YRO-C003-2021-13,2021,QPHY-C003-2021-13,13,SRC-C003-021,2021广州中考年报.pdf,年报p28;文档核验:2021Q13逐题分析,年报逐题分析已定位；未检索到明确“考查的科学内容”短句,0.7956,0.4773,年报p28未检索到明确选项分布；已核验为缺项或非选择题,典型错误1：不能正确画出重力，把重力的方向画成垂直于斜面向下。 学生没有分清“竖直”与“垂直”的含义。“竖直向下”就是重力的方向，这个方向与    水平面（海平面）垂直，竖直向下是重力作用的效果体现。生活中常见的竖直方向的校准用 的是铅垂线，在课堂上能简单明了地讲明白“竖直向下…,年报p28逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p28; original=2021广州中考.pdf#真题p4; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自统计表p3;区分度来自统计表p3; 缺项确认:option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2021-14,2021,QPHY-C003-2021-14,14,SRC-C003-021,2021广州中考年报.pdf,年报p30;文档核验:2021Q14逐题分析,考查的科学内容：“物质”主题,0.9361,0.1847,年报p30未检索到明确选项分布；已核验为缺项或非选择题,年报p30逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议：加强对物理基本概念与基本规律的理解教学，引导学生正确审题，从问题出 发，提取有效信息，合理运用解题依据规范解题。,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p30; original=2021广州中考.pdf#真题p5; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,common_errors_summary"
YRO-C003-2021-15,2021,QPHY-C003-2021-15,15,SRC-C003-021,2021广州中考年报.pdf,年报p31;文档核验:2021Q15逐题分析,考查的科学内容：“运动和相互作用”、“能量”主题,0.97,0.07,年报p31未检索到明确选项分布；已核验为缺项或非选择题,典型错误有漏控制变量，或者漏从坐标图像提取相应数据的，还有部分是温度变化 计算错误，算8~9 分钟温度变化有算成0.6℃、1.5℃、0.9℃等。,年报p31逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p31; original=2021广州中考.pdf#真题p5; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2021-16,2021,QPHY-C003-2021-16,16,SRC-C003-021,2021广州中考年报.pdf,年报p20;文档核验:2021Q16逐题分析,考查的科学内容：“运动和相互作用”主题,0.8102,0.472,年报p20未检索到明确选项分布；已核验为缺项或非选择题,典型错误有： A.（如）平行于主光轴的光线b、c 经过凸透镜后没有画成会聚在焦点上，而是 画成平行光射出来。 B.（如）没有审题，没有认真看清楚题目就做题，认为b 光线经过主光轴。   ① O 光线 A ①l l ② ③d ④d ⑤ ⑥  O 光线 A  ① ② ③ ④ ⑤ O…,年报p20逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p20; original=2021广州中考.pdf#真题p6; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自逐题页; 缺项确认:option_distribution_summary,teaching_suggestion_summary"
YRO-C003-2021-17,2021,QPHY-C003-2021-17,17,SRC-C003-021,2021广州中考年报.pdf,年报p40;文档核验:2021Q17逐题分析,考查的科学内容：“能量”主题,0.7232,0.5338,年报p40未检索到明确选项分布；已核验为缺项或非选择题,年报p40逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议，可以参考2019 年的年报中23 题（3）小问。 第（2）（3）小问主要考查了学生是否会从表格中提取正确的信息解决问题。同时学 生还要掌握欧姆定律、P =UI 和W=PT （t）进行简单计算。 题目中给出了5 组的测量数据，（考生）需要通过已给出的电流在表格中查找对应…,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p40; original=2021广州中考.pdf#真题p7; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自统计表p3;区分度来自统计表p3; 缺项确认:option_distribution_summary,common_errors_summary"
